ID,Name,Industry,Inception,Employees,State,City,Revenue,Expenses,Profit,Growth
14,Techline,IT Services,-1.2680051592312216,-0.1969756517024755,CA,San Ramon,0.9498346109507045,0.5491216482952589,0.4784587228143184,1.2212627352321896
17,Ganzlax,IT Services,0.27181103202104573,-0.07701166417018541,NJ,Iselin,0.9825225405308893,-1.0512051474874324,1.3825011774179952,0.489014484180564
18,Trantraxlax,Government Services,0.27181103202104573,-0.5568676142993457,VA,Suffolk,0.058653768152746255,0.6274560628807302,-0.29580672016459625,-1.1219316681330125
19,E-Zim,Retail,-0.6520786827303147,2.8621060303709216,OH,Monroe,-0.04978213684062155,0.21294838251309833,-0.157580022803973,-0.2432337668710617
20,Daltfase,Software,0.27181103202104573,-0.041022467910498385,NC,Durham,-0.15629535304661993,0.8938998146436812,-0.6182505695577706,0.34256483397023885
21,Hotlane,Government Services,0.5797742702714992,0.06694512086856269,AL,Huntsville,-0.927748379566498,0.6518139808394599,-1.118626102130757,-1.8541799191846382
23,Lambam,IT Services,0.5797742702714992,1.5425021675157307,SC,Columbia,0.3319952840254645,0.024531829207908147,0.25899697999878624,0.7819137846012143
24,Quozap,Software,-1.8839316357321285,-0.7248171968445519,NJ,Collingswood,-0.824303789889335,1.2849541314935242,-1.38079202152245,0.7819137846012143
25,Tampware,Construction,0.27181103202104573,-0.8207883868703839,TX,Houston,-0.3544147625278409,-0.6662324754037677,0.07435271071966824,-0.536133067291712
26,Dalthow,Health,-3.115784588733942,-0.7368135955977809,GA,Dacula,-0.032570234428187274,1.6229616722391251,-0.9163531606334936,-1.1219316681330125
28,Unadex,Software,0.8877375085219527,2.382250080241761,NC,Cary,-1.799034372995183,-0.9142062226293358,-0.9752136131670874,0.6354641343908891
29,Groovecane,Construction,0.27181103202104573,-0.7728027918574679,UT,South Jordan,-1.2979386032255622,-0.3577879580140579,-0.869001448679698,0.04966553354958857
30,Tambase,Software,-0.036152206229407756,-0.6288460068187198,AZ,Scottsdale,-0.5587250269151429,-0.9115405173109937,0.041155731989546286,0.9283634348115394
31,Georedfase,IT Services,-0.6520786827303147,-0.7488099943510099,VA,Vienna,0.7173811559529003,-1.663678247200842,1.5006458161094431,0.1961151837599137
32,Konktraxbam,Software,0.27181103202104573,-0.940752374402674,WI,Franklin,0.1907376034162356,0.17506915628128225,0.060560285361455454,0.6354641343908891
33,Stanquote,IT Services,0.27181103202104573,0.6187794635170971,IL,Des Plaines,1.4329049354607115,-1.8703772465110415,2.2011253882810693,1.6606116858631652
34,Lexiholding,Health,0.27181103202104573,-0.856777583130071,CA,Newport Beach,-1.3662476570255875,0.2865624948952142,-1.2782578544824932,-1.1219316681330125
35,Mediahex,IT Services,-1.575968397481675,-0.6288460068187198,TX,Houston,1.2271848473089988,-0.29829296704998615,1.1705692956281673,0.6354641343908891
36,Triojob,Financial Services,0.27181103202104573,-0.5808604118058038,TX,Dallas,-0.4756846627525047,-1.9421784513574556,0.6742442192349943,0.489014484180564
37,D-Zoocare,Financial Services,-0.036152206229407756,0.19890550715408178,WA,Seattle,-0.5550385518614321,-0.8869679754114215,0.030711531043177944,-0.2432337668710617
38,Zun-Trax,Retail,0.8877375085219527,-0.7008243993380939,SC,Columbia,-0.3714760088574641,0.058787614526958305,-0.3370673914089714,-0.3896834170813869
39,Biotain,Construction,0.5797742702714992,-0.23296484796216252,IA,Davenport,0.23443199065054343,0.22195166689875612,0.07071844008358429,-0.2432337668710617
40,Newjofix,Financial Services,-0.036152206229407756,0.10293431712824973,CA,West Hollywood,0.4556014636311516,-1.3763167333451014,1.1283055105091615,0.6354641343908891
41,Ozer-Dox,Health,0.8877375085219527,-0.5568676142993457,GA,Duluth,-0.4065928316632634,1.1611512551751573,-0.9701449469515823,-0.8290323677123623
43,Istone,Software,0.27181103202104573,-0.37692163300091064,VA,Reston,-2.054849987461819,-1.8289913879714315,-0.6837038800167391,0.7819137846012143
44,Ganzgreen,Construction,-0.036152206229407756,1.7104517500609366,TN,Franklin,-0.5862421225625525,0.09556665564609208,-0.533470529039948,-0.8290323677123623
45,Zamhouse,Construction,-0.3441154444798612,-0.5088820192864297,ME,Lisbon Falls,-1.0656025013870003,1.0670291604811084,-1.4593527039618348,-0.3896834170813869
46,Openjocon,Construction,0.8877375085219527,-0.07701166417018541,IL,Midlothian,0.1493668087349249,-0.019297513401560887,0.13315225805174072,-0.2432337668710617
47,Trisity,Health,0.5797742702714992,-0.6648352030784068,CA,San Diego,-1.2639626434300182,0.9641573415439019,-1.5657431593169258,-2.1470792196052884
48,Planetice,Health,0.5797742702714992,-0.4728928230267427,MD,Silver Spring,-0.046206671532139934,1.1719935628415308,-0.6803457650166134,-1.561280618763988
49,Villadox,Construction,0.5797742702714992,-0.5088820192864297,CA,Carlsbad,-0.7141919549137071,-1.5272937545981664,0.2511001260921195,-0.536133067291712
50,Alphacane,Retail,0.8877375085219527,-0.940752374402674,MO,O'Fallon,-0.9513994815436262,0.7406511984061224,-1.1867308710850195,-0.09678411666073658
51,Rankcone,Government Services,0.27181103202104573,-0.5448712155461167,VA,Virginia Beach,-1.5434997717693275,0.24849855912138974,-1.4028508964546818,-1.2683813183433377
52,Iceice,Government Services,-0.036152206229407756,-0.7248171968445519,WV,Star City,-1.4434254379573224,-1.3571957345092778,-0.4405671921995456,-1.2683813183433377
53,Fixquadtech,Health,0.5797742702714992,0.04295232336210468,PA,Philadelphia,-0.8257561145276332,1.2605007723575614,-1.3685797477814874,-0.9754820179226874
54,Zonhigh,IT Services,-0.036152206229407756,0.1749127096476238,IL,Chicago,0.5773382391271793,0.08748834346565877,0.42582231337466386,0.9283634348115394
55,Toughway,Financial Services,-0.036152206229407756,1.6504697562947916,FL,St. Petersburg,0.8052101633540248,-0.48565396942488165,0.9269875313383171,0.6354641343908891
56,Bluetexon,IT Services,-0.036152206229407756,0.426837083465433,TX,Plano,0.5653574330806448,1.9169266709295971,-0.5868146360989903,0.489014484180564
57,Nimvivafind,Financial Services,-0.3441154444798612,-0.5688640130525747,NJ,Newark,0.22279563198491997,-0.7984773850058544,0.6205167217407338,0.6354641343908891
58,Eremenko,Financial Services,0.5797742702714992,-0.25695764546862054,FL,Maitland,0.1719779079846059,-0.5465041301393182,0.4406954156419235,0.04966553354958857
59,Hot-Electrics,IT Services,-1.2680051592312216,-0.4249072280138267,GA,Augusta,2.0015564786163025,-1.377821949921365,2.397782037306413,0.1961151837599137
60,Namdom,Software,0.8877375085219527,0.2828802984266849,IL,Chicago,-0.8059297740297015,-0.8402340871246639,-0.20079356467661844,0.6354641343908891
61,Tempbam,Software,0.8877375085219527,0.6307758622703261,WA,Seattle,-0.6098611902989144,0.8429603417462084,-0.9625362214982669,1.51416203565284
62,Goodhouse,IT Services,-0.3441154444798612,-0.22096844920893352,VA,Herndon,1.2464212503037129,0.6427214280890269,0.6705388925304687,1.3677123854425148
63,Sumzoomit,Construction,-0.036152206229407756,-0.5928568105590328,MO,Lee's Summit,2.3870803197985233,1.6095866121381175,1.0766074055630315,0.6354641343908891
64,Goodtex,Government Services,0.27181103202104573,0.8227182423219903,VA,Tysons Corner,0.7027196231444314,2.6338147926946793,-0.8670532630669293,-2.586428170236264
65,Ranquote,Health,0.8877375085219527,3.8218179306292424,GA,Alpharetta,-1.1913073995189203,-0.051048086526173486,-0.949636291593118,-1.2683813183433377
66,Zathtone,Software,-0.3441154444798612,0.474822678478349,NY,New York,-0.6183715145388842,-0.11593811557841799,-0.44390058072896815,0.9283634348115394
67,Vivacode,Construction,-0.3441154444798612,-0.6408424055719488,LA,Lake Charles,-0.4734616133116152,-0.09342112022731425,-0.33732636865475696,-1.4148309685536629
68,Dongcom,Retail,-2.4998581122330354,-0.880770380636529,NY,Cheektowaga,1.133465662826014,-0.7320427283439613,1.3314204534035268,-0.6825827175020371
70,Jobzencane,Software,0.27181103202104573,-0.49688562053320073,PA,WAYNE,-1.0850399906059294,-0.9182983224571718,-0.38704791761646945,0.9283634348115394
72,Vilacan,Retail,-3.4237478269843957,-0.6408424055719488,UT,Orem,0.6386444810274471,0.7881286731781888,0.0920763846410417,-0.3896834170813869
73,Stattechno,Health,1.1957007467724061,-0.017029670404040364,WA,Seattle,-1.358665057085033,-0.10964422103003478,-1.0548549725155192,-0.6825827175020371
74,Conin,Construction,-0.3441154444798612,-0.7008243993380939,CA,Rancho Dominguez,-0.31714498500599675,0.820840305719318,-0.7102005057435875,-0.9754820179226874
75,Rezumfind,IT Services,-3.115784588733942,-0.37692163300091064,VA,Herndon,0.9897635476268385,-0.5754465484273305,1.1276566358621831,1.2212627352321896
77,Stiming,IT Services,1.1957007467724061,-0.6888280005848648,NY,Williamsville,-0.35660514338656296,-1.765970296598737,0.6753756504786423,1.0748130850218645
79,Tonjob,Financial Services,-0.036152206229407756,0.06694512086856269,CA,Santa Barbara,-0.7701370604608068,-0.9254815768312149,-0.12469277565423777,0.1961151837599137
80,Flextone,Financial Services,-0.036152206229407756,2.022358117644891,FL,Boca Raton,-0.18023508036134392,-0.8639391114580426,0.32566188752220876,0.6354641343908891
81,Lineity,Government Services,-1.2680051592312216,0.3788514884525169,MA,Billerica,-0.7236474478416282,-0.9281173677507226,-0.08509736714205951,-1.561280618763988
83,Xn-Media,Health,0.5797742702714992,0.27088389967345583,NJ,Lyndhurst,-0.9642398201889353,0.7892274337956885,-1.2238950168304814,-1.4148309685536629
84,Drilldrill,Software,-0.036152206229407756,-0.6168496080654908,SF,San Francisco,-0.9841134191212646,-0.72556602358048,-0.40987097063274774,0.34256483397023885
85,Tristone,Construction,0.8877375085219527,-0.4608964242735137,MD,Millersville,0.2704108834207225,-0.39770326269351386,0.4399070316444517,-0.9754820179226874
87,Tontam,Construction,-0.9600419209807681,-0.6648352030784068,VA,Ashburn,-1.036347627470703,1.332172822974088,-1.5806836737516814,-0.9754820179226874
88,Ganjatam,IT Services,-0.3441154444798612,-0.13699365793633045,NJ,Iselin,1.6783960092796322,0.4065980562873742,1.1544596095471116,0.489014484180564
89,Sumice,Retail,0.8877375085219527,2.8381132328644636,UT,Sandy,-0.6997127952581146,0.6365709327223571,-0.9231386247517137,0.6354641343908891
90,Vivadom,Software,-0.036152206229407756,-0.11300086042987244,CA,Santa Barbara,-1.8118680510557783,-0.31212291594596575,-1.3157767600128853,0.34256483397023885
91,Hatvollex,IT Services,-2.4998581122330354,-0.07701166417018541,TX,FRISCO,0.4780311412400581,0.7523016696727486,-0.02008861259846952,0.9283634348115394
92,Rankfind,Government Services,0.8877375085219527,0.23489470341376883,VA,Fairfax,0.09748592854601593,-0.7011482768240818,0.4643334010768496,-1.1219316681330125
93,Fixcan,Retail,-0.3441154444798612,-0.940752374402674,GA,Atlanta,1.0405270354373406,0.13594824508198056,0.7793639942745828,0.04966553354958857
94,Technodexon,Software,-1.2680051592312216,2.9460808216435246,UT,Provo,0.20647022168081589,-0.3680804105399541,0.37119789569047673,0.6354641343908891
95,Tamtex,Government Services,-0.3441154444798612,0.19890550715408178,VA,Fredericksburg,0.09566758891916192,-0.22492956582000506,0.20180231075466715,-0.6825827175020371
96,Itquadlab,Government Services,0.5797742702714992,0.46282627972511997,VA,Arlington,-0.8579105629893167,1.7267271244875395,-1.6505281451288891,-1.8541799191846382
98,Kinlax,Financial Services,-2.4998581122330354,0.2228983046605398,AZ,Tucson,0.1514376162395001,0.9017060482442409,-0.3699957625836655,0.489014484180564
99,Inchkix,Health,0.27181103202104573,-0.6288460068187198,MA,Northampton,-0.6911501378525369,1.4782424583231513,-1.3774734688754493,-1.1219316681330125
100,Labam,Construction,-0.036152206229407756,0.8227182423219903,FL,Winter Garden,-0.8815099661422381,0.4083819990876968,-0.9472445911795268,-0.3896834170813869
101,Black-Tax,Construction,0.5797742702714992,-0.7128207980913229,MD,Columbia,-1.8196349271734134,-0.2568392075733395,-1.352454184703454,-1.2683813183433377
102,Med-City,Retail,-0.3441154444798612,-0.7847991906106969,IL,Cicero,0.5027691872083302,0.6282946157115447,0.06818644948358252,-0.2432337668710617
104,Vaiatrax,Financial Services,-0.036152206229407756,-0.6888280005848648,PA,Philadelphia,0.5539865462914694,-1.8370697001518648,1.4616042805410152,0.9283634348115394
105,Ganzhex,Retail,0.27181103202104573,-0.7608063931042389,NY,Hopewell Junction,-1.14059814789823,-0.8901721399087802,-0.44805775115076385,-0.536133067291712
106,Dongstreet,Health,-1.2680051592312216,1.8544085350996848,IN,Princeton,-1.224631256353918,1.2295702336263896,-1.6789526547346656,-1.561280618763988
107,Basetrax,Construction,0.27181103202104573,-0.6408424055719488,NY,Buffalo,-0.479686722653367,-1.5542124400634545,0.45829675860297614,-0.6825827175020371
109,Zenware,Health,0.5797742702714992,-0.5328748167928877,CO,Centennial,-0.4162934975427906,-0.2948067525064758,-0.18002332928597886,-1.561280618763988
111,Vivaity,Construction,-0.3441154444798612,-0.7008243993380939,WA,Lakewood,-1.0702163835694256,-0.5536152100907771,-0.5747840368480361,0.04966553354958857
112,O-Touch,Health,-1.575968397481675,3.7378431393566394,TX,Frisco,-0.4382287060293762,0.6438766936821024,-0.712562534392335,-1.561280618763988
113,Flexlane,IT Services,-1.8839316357321285,0.46282627972511997,MI,Novi,0.5804116232165244,0.16764848604347518,0.38440469411098355,1.2212627352321896
114,Zotcare,IT Services,-1.575968397481675,-0.07701166417018541,GA,Atlanta,1.3784587786449065,-1.4493510761879056,1.9256602715520315,0.9283634348115394
116,Requote,Government Services,1.1957007467724061,-0.24496124671539155,MD,Bethesda,-1.5568935732872793,0.7758827629252425,-1.7029274407284325,-0.6825827175020371
117,Freshholdings,Government Services,-0.036152206229407756,-0.1969756517024755,FL,Orlando,-0.13021250330757142,-1.3869505898830903,0.6534000647108843,-0.8290323677123623
118,Icezunzim,Software,0.5797742702714992,-0.8087919881171549,VA,Richmond,-1.8246865049227423,-0.018750982083176198,-1.4871075166295147,0.7819137846012143
119,Hottam,Software,0.27181103202104573,-0.6768316018316358,IN,Indianapolis,-0.4698354006910288,-1.1580327895466747,0.24921544846726207,0.7819137846012143
120,Lattechi,Retail,0.5797742702714992,-0.6168496080654908,IL,Hickory Hills,0.43837433702508594,-1.358269803876946,1.1042760660012088,-0.536133067291712
121,It-Ity,Health,-0.036152206229407756,-0.6048532093122618,CA,Fresno,-0.7916735853766693,-0.24258096045912972,-0.5166976529867701,-0.9754820179226874
122,Islotfind,IT Services,0.8877375085219527,-0.6168496080654908,DC,Washington,0.18866806459446303,-1.2696847219576008,0.8508026723155457,1.3677123854425148
123,Yearla,Software,-1.8839316357321285,-0.6048532093122618,RI,Providence,-0.33777598757148986,0.4811518606582679,-0.5409308956690444,-0.2432337668710617
124,Dancane,Software,-0.036152206229407756,-0.23296484796216252,CT,New Haven,-1.061692103818627,-0.3801686766593611,-0.6628633693935748,0.7819137846012143
125,Citytrax,Financial Services,-0.036152206229407756,-0.7248171968445519,UT,Sandy,-0.003923376745045343,-1.578431707157746,0.8619964757421777,0.1961151837599137
126,Sail-Lam,Government Services,0.8877375085219527,0.46282627972511997,MD,Rockville,-0.7495117669679254,1.0489760582004952,-1.190064519893081,-1.4148309685536629
127,Zotjoit,IT Services,0.5797742702714992,-0.37692163300091064,MN,Bloomington,0.9437668182764775,0.5827392597725114,0.4550518648108069,1.0748130850218645
128,Lanelex,Retail,0.27181103202104573,-0.844781184376842,KS,Wichita,0.06429116018618475,-0.45686539661658854,0.3031894298326371,-0.6825827175020371
129,Hayfan,Health,0.5797742702714992,0.18690910840085279,CA,San Diego,-0.3886232084469648,0.8011675524161068,-0.7580738160898999,-1.561280618763988
130,Lacorporation,Software,0.27181103202104573,-0.10100446167664343,CA,San Diego,-1.8240001475265253,0.2769685198405116,-1.6486426866681148,0.6354641343908891
131,Ganjafan,Government Services,-0.036152206229407756,1.6024841612818757,NE,Omaha,-0.6883945588052479,0.9403649481726579,-1.0803750327889128,-1.561280618763988
132,Nimlux,Financial Services,0.8877375085219527,2.442232074007906,NY,New York,-0.999149530527207,-1.5178669203115538,0.012089114981405018,0.489014484180564
133,Gogofan,Construction,0.27181103202104573,-0.07701166417018541,FL,Winter Garden,-0.9759262918252621,0.6148060708276576,-1.137876310269751,-0.8290323677123623
134,Sub-Fan,Software,1.1957007467724061,-0.6888280005848648,MA,Boston,-1.4986921153757213,0.286270948214512,-1.3867854577422527,0.34256483397023885
135,Mediagreen,Health,0.8877375085219527,-0.017029670404040364,TX,Dallas,-1.0854881528059546,-0.7385683407753783,-0.4859345398097542,-0.9754820179226874
137,Toughcare,Retail,-0.3441154444798612,-0.4369036267670557,CA,Burbank,0.48407260874613084,0.7038085298354999,0.011450651479985986,-0.09678411666073658
138,Mathstrip,Government Services,0.27181103202104573,-0.40091443050736864,VA,Reston,-0.21149383876437816,0.7002990485373406,-0.5574257941357912,-1.4148309685536629
139,Vilait,Software,0.27181103202104573,1.9023941301126008,DE,Wilmington,-1.970123226683799,-0.5048162786210003,-1.340020413840719,-0.09678411666073658
140,Konkin,Health,-3.115784588733942,-0.5928568105590328,TX,Austin,-0.7947444321004091,-0.7409292041246472,-0.24604847191478751,-1.561280618763988
141,Unoline,IT Services,0.27181103202104573,0.7027542547897002,MN,Minneapolis,1.6439325581171818,0.6223867593576417,1.0078935845935548,0.1961151837599137
142,Truesaokix,Health,-0.036152206229407756,0.9426822298542803,CA,San Clemente,0.5086358936583422,0.6609654127241064,0.055092351713754255,-1.1219316681330125
143,Lamlax,IT Services,-0.036152206229407756,-0.6168496080654908,PA,Horsham,1.304487276326091,-0.4988837310172659,1.3439593768364098,0.34256483397023885
144,Saotaxon,Software,-3.115784588733942,-0.0650152654169564,IL,Chicago,-1.098308826867823,0.5076745364627976,-1.1795825785440606,0.6354641343908891
145,Sanzatrax,Construction,0.5797742702714992,-0.38891803175413964,CA,San Diego,-1.4854413578437649,0.08338769666672724,-1.2647012415711967,0.1961151837599137
146,Geoelectronics,Software,-0.036152206229407756,-0.07701166417018541,CA,San Diego,-0.3867024226837993,1.6047960348390877,-1.1970058909160506,0.489014484180564
148,Trans-Dexon,Financial Services,-2.191894873982582,-0.05301886666372739,MA,Boston,0.17250187398208763,-1.3368995271478223,0.8743800128275895,0.1961151837599137
149,Zimholding,IT Services,-2.4998581122330354,-0.892766779389758,OR,Portland,0.9522409850565725,-1.8560235582195985,1.7988119151730773,0.9283634348115394
150,Scot-Lex,IT Services,0.8877375085219527,-0.5688640130525747,MA,Chelmsford,0.6573642129507943,-0.10273304523586521,0.5957634423377764,1.3677123854425148
151,Lexitrans,Health,0.5797742702714992,3.0420520116693566,WA,Seattle,-0.5554156678245107,2.060755575356456,-1.5853902923803649,-1.2683813183433377
152,Phystouch,IT Services,0.27181103202104573,-0.832784785623613,NC,Waxhaw,1.1502566797186793,-1.6459461311680375,1.8461550379317864,0.7819137846012143
153,K-Job,IT Services,0.8877375085219527,-0.35292883549445264,VA,Reston,0.3506515818086808,-0.37820714679294304,0.49506788360357756,0.489014484180564
154,Vilamedia,Software,0.27181103202104573,0.534804672244494,VA,Blacksburg,-1.045864651514551,-0.4079415844024719,-0.6346512471572063,1.3677123854425148
155,Bignamjob,Health,0.8877375085219527,0.5947866660106391,IL,Elk Grove Village,-0.8173241314507252,1.6102622976863898,-1.5533817459158277,-1.1219316681330125
156,Kayplus,Government Services,-0.036152206229407756,0.8707038373349063,FL,Clearwater,-0.015074781409367612,0.6161189805542725,-0.35009589896177656,-1.8541799191846382
157,Hottom,Software,0.27181103202104573,-0.49688562053320073,MD,Baltimore,-0.4826145253911115,-1.0542735101107181,0.1818529941913719,0.6354641343908891
158,Voltech,Software,-0.3441154444798612,-0.7008243993380939,NJ,Hamilton,-0.21932256316864068,0.4273026189345037,-0.414207473036801,-0.2432337668710617
159,Lamdombase,Construction,0.5797742702714992,-0.892766779389758,TX,Houston,0.16653018403015898,0.6084186344289514,-0.19684513772328507,-0.3896834170813869
160,Zathtechi,Software,-2.191894873982582,0.06694512086856269,CA,San Jose,-1.4956605978188626,-0.962842761648298,-0.6995970142701631,1.2212627352321896
161,Sunsaolax,Health,0.8877375085219527,-0.7967955893639259,WA,Redmond,-1.1901211810984713,0.7225159502366467,-1.3726913694414615,-1.1219316681330125
162,Zamfax,Government Services,0.5797742702714992,0.5827902672574101,FL,Fort Walton Beach,-0.3225476707209507,-1.421256232533531,0.5143693666344504,-1.707730268974313
163,Zer-Plus,Software,-0.6520786827303147,-0.6528388043251778,MA,Franklin,-1.603208424850397,0.4398443493536999,-1.5567354361790906,1.6606116858631652
164,Hexzoomity,Health,0.8877375085219527,-0.844781184376842,TX,Austin,-0.18515534944060189,0.7360092434378089,-0.5553862507207404,-0.3896834170813869
165,Vilahouse,Software,0.27181103202104573,-0.832784785623613,CA,San Diego,-1.027999377458768,1.533729869506887,-1.6843162166481356,1.2212627352321896
166,Lamcare,Construction,-3.4237478269843957,0.3188694946863719,NY,Staten Island,-1.0643271579996674,0.43640134449739465,-1.1126279808954527,-0.09678411666073658
167,Keytouch,Construction,0.8877375085219527,3.8218179306292424,CA,Vista,-0.7314412834688186,0.6342732219928493,-0.9479163703467353,-0.8290323677123623
168,Kincon,Software,-0.3441154444798612,0.5827902672574101,MI,Ann Arbor,0.42370011738859076,-0.6363176017377782,0.6964964811959885,0.34256483397023885
169,Tancode,IT Services,1.1957007467724061,-0.892766779389758,NY,Farmingdale,1.459826701702992,0.4227076723072156,0.9662653999109392,1.6606116858631652
170,Dripcane,IT Services,-0.036152206229407756,-0.3049432404815366,VA,Reston,2.070363173245655,-1.0260224468179866,2.2614080032980524,0.7819137846012143
171,Zimtechno,Software,-1.2680051592312216,2.9340844228902956,MN,Minneapolis,0.7501731175229,1.1678734479417707,-0.02455707627248581,1.3677123854425148
172,Fax-Street,Software,0.27181103202104573,-0.3289360379879946,CA,Aliso Viejo,-2.0510769248068295,-0.0657716687333607,-1.6471151113359386,0.04966553354958857
173,Scotstrip,Software,0.8877375085219527,-0.05301886666372739,IL,Chicago,-0.5653618238263447,-1.988696291208188,0.6261514939960214,0.7819137846012143
174,Bigfan,Software,-1.575968397481675,0.1749127096476238,WI,La Crosse,-0.4812269035757467,-0.5795087338563322,-0.07725022645543805,0.9283634348115394
175,Kayis,IT Services,-2.4998581122330354,-0.6648352030784068,CA,Newport Beach,1.0661192221024762,-1.4628937518887308,1.6767696038628972,1.2212627352321896
176,Drilllane,IT Services,0.27181103202104573,1.2425921986850055,VA,Ashburn,1.3754900608867775,-1.3989348678541687,1.8955884584401477,0.1961151837599137
177,Randrill,Health,-0.036152206229407756,0.03095592460887567,GA,Smyrna,-0.8449994952777615,1.656396948333007,-1.6013815516806844,-1.2683813183433377
178,Techhigh,IT Services,0.27181103202104573,-0.6408424055719488,OH,West Chester,1.198354347790178,0.8004771470842811,0.5446202514499527,1.2212627352321896
179,Saltstreet,IT Services,0.5797742702714992,-0.017029670404040364,CA,Newark,1.0517019107335113,0.9123797906473421,0.3629340489028476,1.0748130850218645
180,Greenfan,Government Services,0.8877375085219527,-0.5568676142993457,TX,San Antonio,-0.21412635557981302,1.1573473782059307,-0.8101167902326789,-0.8290323677123623
181,Joblab,Government Services,0.5797742702714992,2.022358117644891,VA,Herndon,-0.2177744529787446,-0.4168014696064163,0.04975794100785002,-0.6825827175020371
182,Zenzootrax,Financial Services,-0.036152206229407756,2.490217669020822,IL,Chicago,-0.3380604896899772,-0.8773967922796402,0.2035230128369669,0.34256483397023885
183,Ittech,IT Services,0.8877375085219527,-0.4369036267670557,MN,Minneapolis,0.07305426947457634,1.0591787675298885,-0.5206377510236561,0.7819137846012143
184,Volzoom,Retail,-1.2680051592312216,-0.6528388043251778,ME,Kittery,0.4171235829105134,0.3647031781358541,0.14239084834235166,-0.6825827175020371
185,Saofintone,Financial Services,-0.3441154444798612,-0.041022467910498385,CA,San Diego,0.207990738019755,-1.6487433648749048,1.0744400653362411,0.34256483397023885
186,Indigoit,Retail,0.27181103202104573,-0.7967955893639259,MI,Jackson,0.9637717258788779,0.4917059454660321,0.5213682592366347,-0.09678411666073658
187,K-Tone,Software,0.8877375085219527,-0.6648352030784068,SC,North Charleston,-0.7325088800472227,0.2710036836793053,-0.7496665557721924,0.489014484180564
188,Triotexon,Software,0.27181103202104573,0.1749127096476238,FL,Tampa,-0.49593125442880415,-1.4318976863791602,0.37791933126350774,0.489014484180564
189,Rehoting,IT Services,1.1957007467724061,-0.6168496080654908,NC,Chapel Hill,0.6937211731961539,0.5421672628138843,0.27209732445595,0.7819137846012143
190,Kanlux,Software,-3.115784588733942,-0.05301886666372739,VA,Chesapeake,-0.32832208049707207,0.25685512269415445,-0.41022468930312217,0.9283634348115394
191,Silit,Construction,-0.9600419209807681,-0.6648352030784068,VA,Chesapeake,-0.06692204150400717,1.644876106127996,-0.9565555389317743,-0.9754820179226874
192,Fixlatcare,IT Services,1.1957007467724061,-0.49688562053320073,TX,Dallas,1.093100299265779,-1.7471375206215227,1.85471898599016,1.2212627352321896
193,Zummalux,Government Services,0.27181103202104573,-0.8207883868703839,MD,Woodbine,-0.05531010498233413,-0.09514143557614807,0.0067627729133091785,-1.4148309685536629
194,Medbase,Software,0.8877375085219527,-0.7728027918574679,GA,Roswell,-0.7003886860212101,0.07575240248807752,-0.6162810410966055,0.7819137846012143
195,Xx-Bam,Software,-0.3441154444798612,0.7027542547897002,FL,Orlando,1.054910726712036,-0.9432573773829519,1.3827333459639657,0.7819137846012143
196,Jayphase,Software,1.1957007467724061,-0.23296484796216252,CA,San Diego,-1.589454634587202,0.2967789743447059,-1.4670275401894513,0.1961151837599137
197,J-Unafase,Software,1.1957007467724061,-0.6888280005848648,TX,Montgomery,-2.8760058829692094,-2.01453473449335,-1.2558606173195868,0.6354641343908891
